6003.005,1.1774563e-21,1.0657626e-21,9.7394555e-22,8.8569965e-22,7.9872186e-22,7.1548858e-22,6.3727121e-22,5.6270223e-22,4.9233405e-22,4.2461223e-22,3.6127247e-22,3.0667908e-22,2.6261252e-22,2.2486759e-22,1.9254794e-22,1.6467403e-22,1.4035283e-22,1.1947585e-22,1.0134345e-22,8.5891613e-23,7.2617598e-23,6.1438606e-23,5.2065934e-23,4.4150585e-23,3.7511314e-23,3.1944828e-23,2.7249265e-23,2.3344893e-23,2.0106936e-23,1.7414756e-23,1.5190984e-23,1.333445e-23,1.1762976e-23,1.0433549e-23,9.3080723e-24,8.3592467e-24,7.567337e-24,6.9060938e-24,6.357704e-24,5.9032927e-24,5.5298406e-24,5.2230512e-24,4.9667705e-24,4.7569023e-24,4.5886206e-24,4.4550073e-24,4.3407427e-24,4.1840221e-24,3.9708557e-24,3.7706428e-24
6003.0055,1.1794879e-21,1.0676496e-21,9.7571272e-22,8.8734521e-22,8.0024001e-22,7.168781e-22,6.3853353e-22,5.6383632e-22,4.9333985e-22,4.254873e-22,3.6201985e-22,3.0731394e-22,2.6315617e-22,2.2533381e-22,1.929486e-22,1.6501872e-22,1.4064924e-22,1.197313e-22,1.0156402e-22,8.6083151e-23,7.278514e-23,6.1586754e-23,5.2198539e-23,4.4270926e-23,3.7622171e-23,3.2048506e-23,2.7347949e-23,2.3440165e-23,2.0200082e-23,1.7506709e-23,1.5282025e-23,1.3424692e-23,1.1852889e-23,1.052352e-23,9.3984987e-24,8.4507885e-24,7.6604315e-24,7.0009375e-24,6.4544599e-24,6.0020911e-24,5.6307875e-24,5.3261734e-24,5.0718685e-24,4.8639861e-24,4.6977316e-24,4.5661746e-24,4.4536364e-24,4.2966404e-24,4.0810328e-24,3.8783704e-24
6003.006,1.1815354e-21,1.0695516e-21,9.774943e-22,8.8900461e-22,8.0177144e-22,7.182803e-22,6.3980793e-22,5.6498185e-22,4.9435636e-22,4.2637218e-22,3.6277589e-22,3.079562e-22,2.6370595e-22,2.25805e-22,1.9335321e-22,1.6536644e-22,1.4094786e-22,1.199882e-22,1.0178534e-22,8.62748e-23,7.2952169e-23,6.1733807e-23,5.232951e-23,4.4389109e-23,3.7730363e-23,3.2149027e-23,2.7442961e-23,2.3531268e-23,2.0288579e-23,1.7593558e-23,1.536758e-23,1.3509137e-23,1.1936705e-23,1.0607108e-23,9.4822564e-24,8.5353442e-24,7.7462092e-24,7.0881401e-24,6.5432561e-24,6.0926168e-24,5.723154e-24,5.4204179e-24,5.1678233e-24,4.9616694e-24,4.7971889e-24,4.6674388e-24,4.5564171e-24,4.3991424e-24,4.1813122e-24,3.9764222e-24
6003.0065,1.1835987e-21,1.0714688e-21,9.7929037e-22,8.9067793e-22,8.033162e-22,7.1969527e-22,6.4109452e-22,5.6613893e-22,4.953837e-22,4.27267e-22,3.6354077e-22,3.0860598e-22,2.6426197e-22,2.2628121e-22,1.9376175e-22,1.6571713e-22,1.4124856e-22,1.2024639e-22,1.020072e-22,8.6466288e-23,7.3118361e-23,6.1879385e-23,5.2458415e-23,4.4504648e-23,3.7835353e-23,3.2245803e-23,2.7533661e-23,2.3617511e-23,2.0371686e-23,1.7674515e-23,1.5446824e-23,1.3586928e-23,1.2013538e-23,1.0683397e-23,9.5584025e-24,8.6119415e-24,7.823668e-24,7.1666711e-24,6.6230355e-24,6.173787e-24,5.8058326e-24,5.5046546e-24,5.2534847e-24,5.0487835e-24,4.8858058e-24,4.7575962e-24,4.6478671e-24,4.4903097e-24,4.2704881e-24,4.0636061e-24
6003.007,1.1856781e-21,1.0734011e-21,9.8110097e-22,8.9236522e-22,8.0487436e-22,7.2112309e-22,6.4239338e-22,5.6730767e-22,4.9642201e-22,4.2817193e-22,3.6431464e-22,3.0926344e-22,2.6482434e-22,2.2676252e-22,1.9417424e-22,1.6607077e-22,1.4155126e-22,1.2050573e-22,1.0222941e-22,8.6657376e-23,7.3283421e-23,6.2023144e-23,5.2584859e-23,4.4617101e-23,3.7936649e-23,3.2338296e-23,2.7619461e-23,2.3698257e-23,2.0448723e-23,1.7748861e-23,1.5519003e-23,1.3657281e-23,1.208258e-23,1.0751554e-23,9.6260808e-24,8.6796986e-24,7.8919006e-24,7.235599e-24,6.6928434e-24,6.2446252e-24,5.8778262e-24,5.5778671e-24,5.3278197e-24,5.1242795e-24,4.9625188e-24,4.8355694e-24,4.7268975e-24,4.5690521e-24,4.3474809e-24,4.1388535e-24
6003.0075,1.1877735e-21,1.0753486e-21,9.8292618e-22,8.9406654e-22,8.0644601e-22,7.2256383e-22,6.4370462e-22,5.684882e-22,4.9747144e-22,4.2908713e-22,3.6509768e-22,3.0992876e-22,2.653932e-22,2.2724902e-22,1.9459075e-22,1.6642734e-22,1.4185592e-22,1.2076614e-22,1.0245182e-22,8.684787e-23,7.3447105e-23,6.2164788e-23,5.2708501e-23,4.4726079e-23,3.8033821e-23,3.2426033e-23,2.7699843e-23,2.3772951e-23,2.0519095e-23,1.7815963e-23,1.5583457e-23,1.3719515e-23,1.2143124e-23,1.0810853e-23,9.6845442e-24,8.7378473e-24,7.9501177e-24,7.2941143e-24,6.7518515e-24,6.3042853e-24,5.938272e-24,5.6391769e-24,5.3899365e-24,5.1872534e-24,5.0264121e-24,4.9004317e-24,4.7925725e-24,4.6344332e-24,4.4113618e-24,4.2012442e-24
6003.008,1.189885e-21,1.0773114e-21,9.8476604e-22,8.9578196e-22,8.0803121e-22,7.2401759e-22,6.4502835e-22,5.6968064e-22,4.9853212e-22,4.3001276e-22,3.6589008e-22,3.1060213e-22,2.6596874e-22,2.2774085e-22,1.9501136e-22,1.6678691e-22,1.4216254e-22,1.2102755e-22,1.0267434e-22,8.7037634e-23,7.3609231e-23,6.2304091e-23,5.2829072e-23,4.4831273e-23,3.8126518e-23,3.2508626e-23,2.7774385e-23,2.3841131e-23,2.0582311e-23,1.7875301e-23,1.563964e-23,1.3773063e-23,1.2194588e-23,1.0860694e-23,9.7331766e-24,8.7857546e-24,7.9976695e-24,7.3415519e-24,6.79938e-24,6.3520738e-24,5.9864639e-24,5.6878664e-24,5.4391075e-24,5.2369684e-24,5.0767407e-24,4.9514302e-24,4.8441334e-24,4.6856932e-24,4.4613759e-24,4.2500287e-24
6003.0085,1.1920127e-21,1.0792895e-21,9.8662061e-22,8.9751153e-22,8.0963002e-22,7.2548445e-22,6.4636465e-22,5.708851e-22,4.996042e-22,4.30949e-22,3.6669203e-22,3.1128375e-22,2.6655114e-22,2.2823817e-22,1.954362e-22,1.6714956e-22,1.4247117e-22,1.2129e-22,1.0289695e-22,8.7226604e-23,7.3769694e-23,6.2440908e-23,5.294639e-23,4.4932465e-23,3.821449e-23,3.2585792e-23,2.7842771e-23,2.3902458e-23,2.0638003e-23,1.7926486e-23,1.5687143e-23,1.38175e-23,1.2236531e-23,1.0900623e-23,9.7715126e-24,8.8229426e-24,8.034066e-24,7.3774103e-24,6.8349174e-24,6.3874699e-24,6.0218724e-24,5.7233985e-24,5.4747893e-24,5.2728757e-24,5.1129507e-24,4.9880067e-24,4.8810181e-24,4.7222692e-24,4.4969622e-24,4.2846483e-24
6003.009,1.1941567e-21,1.081283e-21,9.8848995e-22,8.9925532e-22,8.1124251e-22,7.2696449e-22,6.4771363e-22,5.7210172e-22,5.0068784e-22,4.3189603e-22,3.6750376e-22,3.1197386e-22,2.6714062e-22,2.2874117e-22,1.9586543e-22,1.6751542e-22,1.4278192e-22,1.2155355e-22,1.0311969e-22,8.7414793e-23,7.3928475e-23,6.2575189e-23,5.3060373e-23,4.5029543e-23,3.8297598e-23,3.265737e-23,2.7904818e-23,2.3956725e-23,2.0685945e-23,1.7969273e-23,1.5725709e-23,1.3852557e-23,1.2268674e-23,1.0930351e-23,9.7992545e-24,8.8491051e-24,8.0589933e-24,7.4013689e-24,6.858137e-24,6.4101418e-24,6.0441615e-24,5.7454338e-24,5.4966398e-24,5.2946309e-24,5.1346959e-24,5.009814e-24,4.902879e-24,4.7438124e-24,4.5177702e-24,4.3047518e-24
6003.0095,1.1963169e-21,1.083292e-21,9.9037412e-22,9.0101339e-22,8.1286876e-22,7.2845778e-22,6.4907539e-22,5.7333061e-22,5.0178317e-22,4.3285404e-22,3.6832548e-22,3.126727e-22,2.6773743e-22,2.2925008e-22,1.9629925e-22,1.6788468e-22,1.4309494e-22,1.2181834e-22,1.0334269e-22,8.7602298e-23,7.4085647e-23,6.2706983e-23,5.317105e-23,4.5122517e-23,3.8375832e-23,3.2723332e-23,2.796048e-23,2.4003873e-23,2.0726068e-23,1.8003581e-23,1.5755246e-23,1.3878135e-23,1.229091e-23,1.0949767e-23,9.8162844e-24,8.8641202e-24,8.0723263e-24,7.4133005e-24,6.8689101e-24,6.4199601e-24,6.0532017e-24,5.7538432e-24,5.5045307e-24,5.302107e-24,5.1418515e-24,5.0167295e-24,4.9095957e-24,4.7502009e-24,4.5236732e-24,4.3102076e-24
6003.01,1.1984936e-21,1.0853164e-21,9.9227317e-22,9.0278578e-22,8.1450883e-22,7.2996442e-22,6.5045004e-22,5.745719e-22,5.0289037e-22,4.3382321e-22,3.6915743e-22,3.1338053e-22,2.6834182e-22,2.2976516e-22,1.967379e-22,1.6825756e-22,1.4341046e-22,1.2208459e-22,1.0356613e-22,8.7789297e-23,7.4241378e-23,6.2836446e-23,5.3278561e-23,4.5211515e-23,3.844931e-23,3.2783784e-23,2.8009859e-23,2.4043997e-23,2.0758459e-23,1.8029496e-23,1.5775835e-23,1.3894311e-23,1.2303313e-23,1.095894e-23,9.8226724e-24,8.8680583e-24,8.0741369e-24,7.413279e-24,6.8673136e-24,6.4170052e-24,6.0490778e-24,5.7487164e-24,5.4985563e-24,5.2954033e-24,5.1345222e-24,5.0088639e-24,4.901284e-24,4.7415491e-24,4.5147766e-24,4.301113e-24
6003.0105,1.2006867e-21,1.0873565e-21,9.9418715e-22,9.0457256e-22,8.1616277e-22,7.3148447e-22,6.5183767e-22,5.7582572e-22,5.0400959e-22,4.3480376e-22,3.6999984e-22,3.1409762e-22,2.6895408e-22,2.3028668e-22,1.9718167e-22,1.6863433e-22,1.4372874e-22,1.2235254e-22,1.0379027e-22,8.7976048e-23,7.4395924e-23,6.2963832e-23,5.3383159e-23,4.5296786e-23,3.8518278e-23,3.2838973e-23,2.8053201e-23,2.4077345e-23,2.0783371e-23,1.8047271e-23,1.5787733e-23,1.390134e-23,1.230614e-23,1.0958129e-23,9.8186784e-24,8.8611839e-24,8.064696e-24,7.4015824e-24,6.8536332e-24,6.4015712e-24,6.0320927e-24,5.7303655e-24,5.4790373e-24,5.2748493e-24,5.1130466e-24,4.9865655e-24,4.8783005e-24,4.7182117e-24,4.4914225e-24,4.2777979e-24
6003.011,1.2028964e-21,1.0894121e-21,9.9611612e-22,9.0637378e-22,8.1783066e-22,7.3301803e-22,6.5323838e-22,5.770922e-22,5.0514098e-22,4.3579587e-22,3.7085296e-22,3.1482427e-22,2.6957453e-22,2.3081495e-22,1.9763084e-22,1.6901528e-22,1.4405008e-22,1.2262252e-22,1.0401544e-22,8.8162883e-23,7.4549624e-23,6.3089488e-23,5.3485197e-23,4.5378691e-23,3.8583104e-23,3.2889274e-23,2.8090892e-23,2.4104313e-23,2.0801209e-23,1.8057324e-23,1.5791363e-23,1.3899651e-23,1.2299823e-23,1.0947774e-23,9.8047491e-24,8.8439535e-24,8.0444716e-24,7.3786907e-24,6.8283614e-24,6.3741638e-24,6.0027659e-24,5.6993239e-24,5.4465197e-24,5.241004e-24,5.077997e-24,4.9504201e-24,4.8412424e-24,4.6807839e-24,4.4541896e-24,4.2408247e-24
6003.0115,1.2051226e-21,1.0914835e-21,9.9806014e-22,9.081895e-22,8.1951256e-22,7.3456516e-22,6.5465227e-22,5.7837145e-22,5.0628471e-22,4.3679975e-22,3.7171707e-22,3.1556078e-22,2.7020349e-22,2.3135032e-22,1.9808575e-22,1.6940076e-22,1.4437483e-22,1.2289489e-22,1.0424202e-22,8.8350192e-23,7.4702889e-23,6.3213841e-23,5.3585117e-23,4.5457688e-23,3.8644264e-23,3.293518e-23,2.8123443e-23,2.4125434e-23,2.0812527e-23,1.8060226e-23,1.578731e-23,1.3889838e-23,1.2284968e-23,1.0928489e-23,9.7815099e-24,8.8170075e-24,8.0141212e-24,7.345279e-24,6.7921915e-24,6.3354946e-24,5.961828e-24,5.656341e-24,5.40177e-24,5.1946508e-24,5.0301742e-24,4.9012464e-24,4.7909433e-24,4.630097e-24,4.4038888e-24,4.1909841e-24
6003.012,1.2073655e-21,1.0935705e-21,1.0000193e-21,9.1001977e-22,8.2120852e-22,7.3612593e-22,6.5607944e-22,5.7966362e-22,5.0744095e-22,4.3781562e-22,3.7259241e-22,3.1630747e-22,2.708413e-22,2.3189312e-22,1.9854676e-22,1.6979112e-22,1.4470337e-22,1.2317003e-22,1.0447041e-22,8.8538416e-23,7.4856187e-23,6.3337386e-23,5.3683439e-23,4.5534321e-23,3.8702327e-23,3.2977283e-23,2.815148e-23,2.414136e-23,2.0818004e-23,1.8056684e-23,1.5776304e-23,1.3872646e-23,1.2262334e-23,1.0901048e-23,9.749753e-24,8.7811589e-24,7.9744806e-24,7.3022065e-24,6.7460063e-24,6.2864708e-24,5.9102104e-24,5.6023725e-24,5.3457657e-24,5.1367888e-24,4.9705992e-24,4.8400872e-24,4.7284649e-24,4.5672106e-24,4.3415549e-24,4.1292866e-24
6003.0125,1.2096251e-21,1.0956734e-21,1.0019935e-21,9.1186464e-22,8.2291861e-22,7.3770043e-22,6.5751998e-22,5.8096882e-22,5.0860985e-22,4.3884369e-22,3.7347927e-22,3.1706466e-22,2.7148832e-22,2.3244374e-22,1.9901424e-22,1.7018676e-22,1.4503609e-22,1.2344837e-22,1.0470108e-22,8.8728033e-23,7.5010028e-23,6.3460668e-23,5.3780738e-23,4.5609201e-23,3.8757936e-23,3.3016263e-23,2.8175719e-23,2.4152846e-23,2.0818435e-23,1.8047528e-23,1.5759201e-23,1.3848953e-23,1.2232822e-23,1.0866375e-23,9.7104223e-24,8.7373783e-24,7.9265501e-24,7.250503e-24,6.6908654e-24,6.2281817e-24,5.8490327e-24,5.5385676e-24,5.2796827e-24,5.0686204e-24,4.9005009e-24,4.7681984e-24,4.6550855e-24,4.4934005e-24,4.2684353e-24,4.0569513e-24
6003.013,1.2119015e-21,1.0977922e-21,1.003983e-21,9.1372416e-22,8.2464287e-22,7.3928873e-22,6.5897399e-22,5.8228718e-22,5.0979159e-22,4.3988417e-22,3.7437792e-22,3.178327e-22,2.7214493e-22,2.3300256e-22,1.994886e-22,1.7058806e-22,1.4537342e-22,1.2373035e-22,1.0493448e-22,8.891955e-23,7.5164959e-23,6.3584272e-23,5.3877638e-23,4.568299e-23,3.8811796e-23,3.3052866e-23,2.8196955e-23,2.4160737e-23,2.0814709e-23,1.8033693e-23,1.5736972e-23,1.3819758e-23,1.2197455e-23,1.082552e-23,9.6645967e-24,8.686778e-24,7.8714776e-24,7.1913525e-24,6.6279888e-24,6.1618833e-24,5.7795872e-24,5.4662541e-24,5.2048806e-24,4.9915365e-24,4.8213017e-24,4.6870336e-24,4.5722851e-24,4.410145e-24,4.1859757e-24,3.9753912e-24
6003.0135,1.2141948e-21,1.0999268e-21,1.0059877e-21,9.1559838e-22,8.2638138e-22,7.4089088e-22,6.6044157e-22,5.8361882e-22,5.1098632e-22,4.4093728e-22,3.7528865e-22,3.1861194e-22,2.7281151e-22,2.3356998e-22,1.9997022e-22,1.7099545e-22,1.4571579e-22,1.2401643e-22,1.0517112e-22,8.9113491e-23,7.5321546e-23,6.3708808e-23,5.3974792e-23,4.5756389e-23,3.8864657e-23,3.3087891e-23,2.8216044e-23,2.4165943e-23,2.0807793e-23,1.8016199e-23,1.571068e-23,1.3786157e-23,1.2157366e-23,1.0779647e-23,9.6134732e-24,8.6305943e-24,7.8105422e-24,7.1260762e-24,6.5587399e-24,6.0889816e-24,5.7033218e-24,5.3869211e-24,5.1228856e-24,4.9070996e-24,4.7346003e-24,4.5982278e-24,4.4817293e-24,4.3191078e-24,4.0958031e-24,3.886197e-24
6003.014,1.216505e-21,1.1020775e-21,1.0080078e-21,9.1748736e-22,8.2813417e-22,7.4250697e-22,6.619228e-22,5.8496388e-22,5.1219422e-22,4.4200325e-22,3.7621174e-22,3.1940272e-22,2.7348846e-22,2.3414642e-22,2.0045954e-22,1.7140935e-22,1.4606364e-22,1.2430707e-22,1.0541149e-22,8.931039e-23,7.5480369e-23,6.3834904e-23,5.4072878e-23,4.5830128e-23,3.8917301e-23,3.3122178e-23,2.823389e-23,2.4169431e-23,2.0798718e-23,1.7996137e-23,1.5681468e-23,1.3749332e-23,1.2113774e-23,1.0730013e-23,9.5583495e-24,8.5701705e-24,7.7451359e-24,7.0561149e-24,6.4846081e-24,6.011014e-24,5.6218221e-24,5.3022012e-24,5.0353725e-24,4.8170257e-24,4.642154e-24,4.5035792e-24,4.3852509e-24,4.2221199e-24,3.9997085e-24,3.7911191e-24
6003.0145,1.2188322e-21,1.1042442e-21,1.0100431e-21,9.1939113e-22,8.299013e-22,7.4413706e-22,6.6341777e-22,5.8632247e-22,5.1341545e-22,4.4308228e-22,3.7714749e-22,3.2020541e-22,2.7417619e-22,2.3473231e-22,2.0095699e-22,1.7183019e-22,1.4641742e-22,1.2460275e-22,1.0565609e-22,8.9510789e-23,7.5642018e-23,6.3963202e-23,5.4172587e-23,4.5904952e-23,3.8970536e-23,3.3156595e-23,2.825143e-23,2.4172212e-23,2.0788564e-23,1.7974656e-23,1.5650538e-23,1.3710533e-23,1.2067972e-23,1.0677958e-23,9.5006071e-24,8.5069397e-24,7.6767468e-24,6.9830113e-24,6.4071903e-24,5.9296315e-24,5.5367931e-24,5.213852e-24,4.9441458e-24,4.7231656e-24,4.5458593e-24,4.4050302e-24,4.2848307e-24,4.1211607e-24,3.899627e-24,3.6920484e-24
6003.015,1.2211765e-21,1.1064269e-21,1.0120939e-21,9.2130974e-22,8.3168282e-22,7.457812e-22,6.6492657e-22,5.8769471e-22,5.1465016e-22,4.441746e-22,3.7809618e-22,3.2102038e-22,2.7487512e-22,2.3532809e-22,2.0146301e-22,1.7225842e-22,1.4677757e-22,1.2490393e-22,1.0590543e-22,8.9715232e-23,7.5807085e-23,6.4094345e-23,5.4274617e-23,4.5981623e-23,3.9025182e-23,3.319203e-23,2.826963e-23,2.4175326e-23,2.0778448e-23,1.7952948e-23,1.5619147e-23,1.3671063e-23,1.2021314e-23,1.0624881e-23,9.4416962e-24,8.4424087e-24,7.6069421e-24,6.9083927e-24,6.3281738e-24,5.846581e-24,5.4500409e-24,5.1237372e-24,4.8511213e-24,4.6274857e-24,4.447733e-24,4.3046475e-24,4.1825776e-24,4.018338e-24,3.7976187e-24,3.5909969e-24
